"id_cliente","id_origem_comercial","id_usuario_cadastro","id_escolaridade","id_estado_civil","id_profissao","id_ocupacao","id_moradia","nm_cliente","dt_cadastro","dt_nascimento","fl_sexo","ds_email","nm_cidade_natal","cd_uf_natal","nm_cidade","cd_uf","fl_titularidade","fl_tipo_pessoa","fl_status_analise","fl_status_conta"
25663,68,28,1,6,26,7,3,CLIENTE NUMERO 25663,2022-03-24 11:59:49.000,1964-01-21,F,emailcliente25663@hotmail.com,PIACATUN,SP,BIRIGUI,SP,T,F,A,B
25687,43,70,4,2,96,4,5,CLIENTE NUMERO 25687,2021-04-09 10:04:11.000,1955-01-15,M,emailcliente25687@hotmail.com,INDIANA ,SP,GLICERIO ,SP,T,F,A,B
25696,28,92,2,2,57,5,6,CLIENTE NUMERO 25696,2022-10-01 11:13:52.000,2000-06-26,M,emailcliente25696@hotmail.com,BILAC,SC,GABRIEL MONTEIRO,SP,T,F,A,B
25720,21,47,3,2,17,9,5,CLIENTE NUMERO 25720,2021-11-03 17:00:07.000,1983-02-28,M,emailcliente25720@hotmail.com,ITUBERA BA,BA,ZACARIAS SP,SP,T,F,A,B
25739,6,82,1,1,30,11,1,CLIENTE NUMERO 25739,2022-01-05 19:09:54.000,1986-03-11,M,emailcliente25739@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
25753,38,12,3,8,35,5,1,CLIENTE NUMERO 25753,2021-10-19 11:48:02.000,1991-06-12,F,emailcliente25753@hotmail.com,JOSE BONIFACIO,,BIRIGUI,SP,T,F,A,B
25764,25,22,4,8,26,11,1,CLIENTE NUMERO 25764,2022-04-05 18:22:05.000,1994-05-16,M,emailcliente25764@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
25783,56,25,3,2,101,10,5,CLIENTE NUMERO 25783,2021-10-23 13:13:05.000,1969-08-05,F,emailcliente25783@hotmail.com,PIACATU,SP,BIRIGUI,SP,T,F,A,B
25797,43,85,2,3,43,7,3,CLIENTE NUMERO 25797,2021-02-07 11:09:09.000,1969-09-27,M,emailcliente25797@hotmail.com,GUARARAPES,SP,BURITAMA,SP,T,F,A,B
25821,98,78,2,3,51,4,2,CLIENTE NUMERO 25821,2021-01-12 18:31:12.000,1966-01-09,M,emailcliente25821@hotmail.com,LARANJAL PAULISTA,SP,COROADOS,SP,T,F,A,B
25829,25,86,2,7,65,10,1,CLIENTE NUMERO 25829,2022-06-29 12:41:50.000,1985-03-22,F,emailcliente25829@hotmail.com,BURITAMA SP,SP,BURITAMA SP,SP,T,F,A,A
25835,71,69,1,6,1,5,2,CLIENTE NUMERO 25835,2021-10-27 16:19:21.000,2000-07-11,F,emailcliente25835@hotmail.com,SOLTEIRA,SP,BIRIGUI,SP,T,F,A,B
25878,76,10,4,6,90,6,5,CLIENTE NUMERO 25878,2022-03-30 18:05:53.000,1981-05-09,F,emailcliente25878@hotmail.com,RUBELITA,MG,BIRIGUI,SP,T,F,A,B
25906,52,13,2,3,18,5,4,CLIENTE NUMERO 25906,2022-01-29 09:51:03.000,1974-12-23,F,emailcliente25906@hotmail.com,BIRIGUI,,BIRIGUI,SP,T,F,A,A
25926,69,23,1,4,87,5,3,CLIENTE NUMERO 25926,2022-04-19 13:03:06.000,1980-05-25,M,emailcliente25926@hotmail.com,POJUCA,BA,BIRIGUI,SP,T,F,A,A
25933,85,55,2,6,59,1,1,CLIENTE NUMERO 25933,2021-02-12 19:52:23.000,1957-03-28,M,emailcliente25933@hotmail.com,CLEMENTINA,SP,BURITAMA,SP,T,F,A,A
25960,85,83,3,2,74,4,5,CLIENTE NUMERO 25960,2021-10-08 18:12:47.000,1960-07-01,F,emailcliente25960@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
26014,62,78,4,8,50,7,4,CLIENTE NUMERO 26014,2021-03-04 14:14:44.000,1981-03-16,F,emailcliente26014@hotmail.com,ARACATUBA,SP,VICENTINOPOLIS,SP,T,F,A,B
26057,3,73,2,3,12,3,2,CLIENTE NUMERO 26057,2021-08-12 12:03:44.000,1993-02-10,M,emailcliente26057@hotmail.com,ARACATUBA,SP,LOURDES,SP,T,F,A,B
26065,50,61,1,7,104,6,3,CLIENTE NUMERO 26065,2021-06-12 11:00:31.000,1974-07-25,F,emailcliente26065@hotmail.com,OSVALDO CRUZ,SP,BIRIGUI,SP,T,F,A,B
26086,65,88,4,6,36,3,5,CLIENTE NUMERO 26086,2022-01-31 19:02:24.000,1988-12-20,F,emailcliente26086@hotmail.com,ARACATUBA,SP,ARACATUBA,SP,T,F,A,B
26100,82,71,1,7,22,6,5,CLIENTE NUMERO 26100,2021-07-20 12:01:00.000,1962-01-16,F,emailcliente26100@hotmail.com,TUPA,SP,BIRIGUI,SP,T,F,A,B
26120,69,71,1,7,13,8,1,CLIENTE NUMERO 26120,2021-12-19 08:36:45.000,1963-12-15,M,emailcliente26120@hotmail.com,SAO PAULO,SP,PIACATU,SP,T,F,A,A
26124,65,50,4,1,68,3,5,CLIENTE NUMERO 26124,2021-11-09 15:07:24.000,1958-07-07,F,emailcliente26124@hotmail.com,TRES LAGOAS ,MS,BIRIGUI,SP,T,F,A,A
26175,80,3,3,3,22,7,2,CLIENTE NUMERO 26175,2021-06-17 18:39:01.000,1973-05-30,M,emailcliente26175@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
26247,12,14,3,3,34,7,5,CLIENTE NUMERO 26247,2021-09-20 11:40:53.000,1982-09-02,M,emailcliente26247@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
26249,93,77,4,7,100,3,3,CLIENTE NUMERO 26249,2022-06-05 08:06:57.000,1951-08-09,M,emailcliente26249@hotmail.com,GENERAL SALGADO,SP,BIRIGUI,SP,T,F,A,A
26276,72,68,1,6,1,3,5,CLIENTE NUMERO 26276,2021-08-05 18:58:20.000,1981-04-17,M,emailcliente26276@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
26316,52,5,2,2,23,4,1,CLIENTE NUMERO 26316,2022-03-10 18:07:11.000,1988-12-10,F,emailcliente26316@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
26356,91,55,1,3,65,4,6,CLIENTE NUMERO 26356,2021-02-17 12:17:52.000,1958-01-01,F,emailcliente26356@hotmail.com,LAVINIA,,BURITAMA,SP,T,F,A,A
26396,4,60,3,1,44,2,3,CLIENTE NUMERO 26396,2022-01-31 16:23:28.000,1961-12-31,F,emailcliente26396@hotmail.com,VITORINO FREIRE ,MA,BIRIGUI,SP,T,F,A,B
26407,44,9,2,3,92,8,3,CLIENTE NUMERO 26407,2021-03-30 10:35:52.000,2000-10-16,F,emailcliente26407@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
26448,3,86,1,6,64,8,2,CLIENTE NUMERO 26448,2021-07-02 20:06:52.000,1954-09-22,F,emailcliente26448@hotmail.com,IRAPURU,SP,BIRIGUI,SP,T,F,A,B
26505,36,95,2,2,12,11,2,CLIENTE NUMERO 26505,2021-08-26 16:09:31.000,1974-03-01,F,emailcliente26505@hotmail.com,PAINS,MG,BIRIGUI,SP,T,F,A,A
26577,38,35,4,8,89,11,5,CLIENTE NUMERO 26577,2021-07-06 17:25:15.000,1969-02-05,F,emailcliente26577@hotmail.com,GRANDES RIOS ,PR,BIRIGUI,SP,T,F,A,B
26578,9,15,1,4,39,2,6,CLIENTE NUMERO 26578,2021-10-02 08:36:13.000,1971-08-10,M,emailcliente26578@hotmail.com,SAO JOAO DO PAU D ALHO,SP,BIRIGUI,SP,T,F,A,B
26584,91,12,3,2,15,3,4,CLIENTE NUMERO 26584,2022-04-14 09:19:23.000,1994-08-13,F,emailcliente26584@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
26614,15,83,3,8,34,5,2,CLIENTE NUMERO 26614,2021-07-09 18:12:57.000,1984-02-23,M,emailcliente26614@hotmail.com,IBITINGA,SP,BIRIGUI,SP,T,F,A,B
26623,71,58,2,7,52,3,3,CLIENTE NUMERO 26623,2022-01-31 10:08:40.000,1994-01-23,M,emailcliente26623@hotmail.com,GUANAMBI ,BA,BURITAMA ,SP,T,F,A,B
26670,92,40,1,8,92,6,3,CLIENTE NUMERO 26670,2021-09-11 18:50:23.000,1997-09-25,M,emailcliente26670@hotmail.com,PALMAS DE MONTE ALTO,BA,BIRIGUI,SP,T,F,A,B
26692,22,15,3,5,90,10,4,CLIENTE NUMERO 26692,2021-12-22 19:20:29.000,1983-08-27,M,emailcliente26692@hotmail.com,BIRIGUI ,SP,BIRIGUI,SP,T,F,A,B
26701,10,66,4,3,81,10,3,CLIENTE NUMERO 26701,2021-05-23 08:09:41.000,1960-02-27,M,emailcliente26701@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
26704,66,20,2,5,62,1,6,CLIENTE NUMERO 26704,2021-11-21 10:57:31.000,2001-04-28,F,emailcliente26704@hotmail.com,ARACATUBA,SP,BIRIGUI,SP,T,F,A,A
26743,62,29,4,3,54,1,6,CLIENTE NUMERO 26743,2022-07-15 09:38:18.000,1966-12-25,F,emailcliente26743@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
26750,97,9,3,3,39,3,4,CLIENTE NUMERO 26750,2021-11-30 18:15:21.000,1997-02-10,M,emailcliente26750@hotmail.com,SAO MIGUEL ,SP,BIRIGUI,SP,T,F,A,A
26785,67,42,3,4,10,2,6,CLIENTE NUMERO 26785,2022-12-21 14:24:00.000,1993-10-29,F,emailcliente26785@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
26798,34,15,1,2,45,8,3,CLIENTE NUMERO 26798,2021-11-26 11:43:55.000,1959-09-08,F,emailcliente26798@hotmail.com,BURITAMA SP,SP,BURITAMA SP,SP,T,F,A,A
26825,98,23,4,4,85,4,4,CLIENTE NUMERO 26825,2021-07-24 08:55:10.000,1958-11-17,F,emailcliente26825@hotmail.com,GERALDO SALGADO,SP,BIRIGUI,SP,T,F,A,B
26844,65,65,2,7,98,4,3,CLIENTE NUMERO 26844,2022-04-13 11:44:47.000,1996-10-24,M,emailcliente26844@hotmail.com,ALTO ALEGRE,,BIRIGUI,SP,T,F,A,B
26848,2,16,4,4,28,11,1,CLIENTE NUMERO 26848,2022-12-19 19:24:25.000,1992-10-25,M,emailcliente26848@hotmail.com,BARRO DURO,PI,MONCOES,SP,T,F,A,A
26870,29,41,3,8,25,1,5,CLIENTE NUMERO 26870,2022-04-04 20:09:28.000,1989-02-23,M,emailcliente26870@hotmail.com,MACEIO,AL,BIRIGUI,SP,T,F,A,B
26887,70,54,4,4,27,8,3,CLIENTE NUMERO 26887,2022-04-02 16:55:00.000,1960-11-04,F,emailcliente26887@hotmail.com,VOTUPORANGA,SP,BIRIGUI,SP,T,F,A,A
26909,87,7,4,1,98,1,3,CLIENTE NUMERO 26909,2022-03-24 11:12:03.000,1995-01-11,F,emailcliente26909@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
26928,34,88,4,1,34,10,5,CLIENTE NUMERO 26928,2022-06-03 09:39:45.000,1994-07-05,F,emailcliente26928@hotmail.com,RIBEIRAO PRETO,SP,BURITAMA,SP,T,F,A,A
27036,40,5,1,6,9,1,6,CLIENTE NUMERO 27036,2022-11-29 19:47:35.000,1989-06-15,F,emailcliente27036@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
27074,45,86,2,5,95,3,1,CLIENTE NUMERO 27074,2021-03-05 15:22:03.000,1995-09-09,M,emailcliente27074@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
27130,90,8,2,7,42,4,1,CLIENTE NUMERO 27130,2022-09-22 10:43:28.000,1988-04-08,F,emailcliente27130@hotmail.com,BRUMADO,BA,BIRIGUI,SP,T,F,A,B
27142,7,94,4,5,84,11,3,CLIENTE NUMERO 27142,2021-07-31 17:14:33.000,1983-11-24,F,emailcliente27142@hotmail.com,RANCHARIA,SP,BIRIGUI,SP,T,F,A,A
27162,72,42,3,6,8,11,3,CLIENTE NUMERO 27162,2021-07-20 14:28:08.000,1979-03-31,F,emailcliente27162@hotmail.com,JAPURA,SP,BIRIGUI,SP,T,F,A,B
27217,62,77,2,6,60,8,3,CLIENTE NUMERO 27217,2021-01-13 14:49:06.000,1981-09-27,F,emailcliente27217@hotmail.com,BIRIGUI,SP,BURITAMA ,SP,T,F,A,B
27233,95,14,1,7,12,9,1,CLIENTE NUMERO 27233,2021-01-28 11:22:36.000,1960-06-22,M,emailcliente27233@hotmail.com,ARACATUBA,SP,BIRIGUI,SP,T,F,A,B
27259,27,19,1,4,89,8,6,CLIENTE NUMERO 27259,2021-06-26 11:31:38.000,1988-03-17,F,emailcliente27259@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
27310,84,16,1,7,45,7,1,CLIENTE NUMERO 27310,2021-06-18 20:54:01.000,1986-11-29,M,emailcliente27310@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
27321,93,24,4,5,5,6,4,CLIENTE NUMERO 27321,2021-04-21 13:09:25.000,1982-07-22,F,emailcliente27321@hotmail.com,SANTA RITA DE CASSIA,BA,BIRIGUI,SP,T,F,A,A
27344,64,99,1,3,49,2,6,CLIENTE NUMERO 27344,2021-11-09 14:11:59.000,1946-03-15,F,emailcliente27344@hotmail.com,COROADOS,SP,BIRIGUI,SP,T,F,A,B
27357,6,71,3,1,14,6,1,CLIENTE NUMERO 27357,2021-01-16 16:53:41.000,2001-07-11,F,emailcliente27357@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
27370,26,41,3,8,15,6,3,CLIENTE NUMERO 27370,2021-06-09 13:40:32.000,1965-12-04,F,emailcliente27370@hotmail.com,BURITAMA ,SP,BURITAMA ,SP,T,F,A,A
27378,20,99,4,4,101,4,3,CLIENTE NUMERO 27378,2021-07-30 15:35:06.000,1954-11-13,F,emailcliente27378@hotmail.com,JOSE BONIFACIO ,SP,MIRASSOL ,SP,T,F,A,B
27416,18,66,2,7,83,4,4,CLIENTE NUMERO 27416,2021-07-14 11:06:09.000,1991-09-24,M,emailcliente27416@hotmail.com,SAO MIGUEL DOS CAMPOS,AL,BIRIGUI,SP,T,F,A,A
27418,64,32,2,8,45,8,6,CLIENTE NUMERO 27418,2022-04-01 15:40:45.000,1973-10-31,F,emailcliente27418@hotmail.com,MARINGA,PR,BIRIGUI,SP,T,F,A,B
27431,28,63,4,6,2,8,6,CLIENTE NUMERO 27431,2022-06-04 13:48:56.000,1997-10-17,M,emailcliente27431@hotmail.com,SEABRA,BA,BILAC,SP,T,F,A,B
27463,37,42,4,2,55,5,1,CLIENTE NUMERO 27463,2021-05-18 18:56:44.000,1979-07-13,M,emailcliente27463@hotmail.com,ADAMANTINA,SP,BIRIGUI,SP,T,F,A,B
27470,94,47,4,6,90,4,5,CLIENTE NUMERO 27470,2023-01-17 09:16:46.000,1968-10-12,M,emailcliente27470@hotmail.com,BURITAMA,SP,ZACARIAS,SP,T,F,A,B
27478,49,3,3,7,90,5,1,CLIENTE NUMERO 27478,2023-01-02 16:21:13.000,1987-01-14,M,emailcliente27478@hotmail.com,PONTA PORAM,MT,BIRIGUI,SP,T,F,A,A
27482,83,33,4,4,15,4,6,CLIENTE NUMERO 27482,2021-10-02 20:18:04.000,1977-07-22,M,emailcliente27482@hotmail.com,PROMISSAO,SP,BIRIGUI,SP,T,F,A,A
27490,1,47,2,3,76,5,3,CLIENTE NUMERO 27490,2021-03-08 10:47:47.000,2001-08-17,F,emailcliente27490@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,A,B
27546,18,80,4,6,82,5,2,CLIENTE NUMERO 27546,2022-06-03 17:21:09.000,1957-02-02,M,emailcliente27546@hotmail.com,NHANDEARA ,SP,BURITAMA,SP,T,F,A,A
27559,16,58,3,8,78,7,1,CLIENTE NUMERO 27559,2022-04-22 21:19:54.000,1991-01-11,M,emailcliente27559@hotmail.com,PARAMIRIM ,BA,BIRIGUI,SP,T,F,A,B
27576,47,28,4,7,3,8,5,CLIENTE NUMERO 27576,2021-05-08 14:20:23.000,1970-01-29,M,emailcliente27576@hotmail.com,CASCAVEL ,PR,BIRIGUI,SP,T,F,A,B
27579,55,26,1,5,91,6,2,CLIENTE NUMERO 27579,2023-02-02 20:13:07.000,1970-03-27,M,emailcliente27579@hotmail.com,ALTO ALEGRE,SP,BIRIGUI,SP,T,F,A,A
27590,18,20,1,1,13,8,2,CLIENTE NUMERO 27590,2021-08-04 14:12:03.000,2000-01-07,F,emailcliente27590@hotmail.com,VALPARAISO,SP,BIRIGUI,SP,T,F,A,B
27597,79,10,1,8,101,10,5,CLIENTE NUMERO 27597,2021-11-04 10:20:37.000,1953-10-22,F,emailcliente27597@hotmail.com,LAVINIA,SP,BIRIGUI,SP,T,F,A,A
27598,6,39,2,5,65,8,6,CLIENTE NUMERO 27598,2021-10-20 17:55:18.000,1987-08-10,F,emailcliente27598@hotmail.com,CAIEIRAS,SP,BIRIGUI,SP,T,F,A,B
27663,49,1,1,3,69,6,5,CLIENTE NUMERO 27663,2021-07-07 10:23:12.000,1989-04-04,M,emailcliente27663@hotmail.com,MIRANDOPOLIS,SP,BIRIGUI,SP,T,F,A,B
27673,66,38,4,8,66,4,2,CLIENTE NUMERO 27673,2021-06-26 15:01:25.000,1965-10-17,F,emailcliente27673@hotmail.com,SANTO ANTONIO SUDOESTE,PR,BIRIGUI,SP,T,F,A,A
27680,69,38,1,5,71,1,3,CLIENTE NUMERO 27680,2022-11-12 16:17:00.000,1977-01-14,F,emailcliente27680@hotmail.com,FIGUEIRA,PR,CLEMENTINA,SP,T,F,A,A
27697,23,65,3,1,6,3,1,CLIENTE NUMERO 27697,2021-10-29 17:28:34.000,1982-10-06,M,emailcliente27697@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
27710,86,79,2,3,52,5,3,CLIENTE NUMERO 27710,2021-07-12 17:14:26.000,1973-03-16,F,emailcliente27710@hotmail.com,MIRASSOL,SP,MIRASSOL,SP,T,F,A,A
27743,85,55,3,7,8,2,5,CLIENTE NUMERO 27743,2022-01-16 10:11:39.000,1975-10-12,M,emailcliente27743@hotmail.com,BIRIGUI ,SP,BURITAMA ,SP,T,F,A,A
27746,71,35,1,6,23,10,4,CLIENTE NUMERO 27746,2021-08-23 19:06:04.000,1998-02-16,M,emailcliente27746@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
27758,6,53,1,7,37,5,4,CLIENTE NUMERO 27758,2022-04-22 10:12:03.000,1964-02-12,M,emailcliente27758@hotmail.com,BILAC,SP,BIRIGUI,SP,T,F,A,B
27774,6,35,2,5,33,1,1,CLIENTE NUMERO 27774,2021-08-05 08:28:18.000,1979-09-19,M,emailcliente27774@hotmail.com,JUNGUEIROPOLIS,SP,BIRIGUI,SP,T,F,A,A
27792,86,34,2,4,92,10,3,CLIENTE NUMERO 27792,2022-07-13 11:50:50.000,1987-07-11,M,emailcliente27792@hotmail.com,BIRIGUI,SP,COROADOS,SP,T,F,A,B
27800,45,29,2,4,45,8,6,CLIENTE NUMERO 27800,2022-04-12 14:12:01.000,1969-01-19,F,emailcliente27800@hotmail.com,SANTO ANDRE,SP,BIRIGUI,SP,T,F,A,A
27816,86,44,3,1,83,3,5,CLIENTE NUMERO 27816,2021-07-01 11:52:25.000,1991-11-12,M,emailcliente27816@hotmail.com,BIIRGUI,SP,BIRIGUI,SP,T,F,A,B
27818,14,80,4,5,76,10,3,CLIENTE NUMERO 27818,2023-03-22 16:49:43.000,1988-08-09,F,emailcliente27818@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
27826,85,76,4,8,55,2,2,CLIENTE NUMERO 27826,2021-10-11 20:03:05.000,1984-02-10,M,emailcliente27826@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
27857,21,6,1,6,15,10,3,CLIENTE NUMERO 27857,2021-09-10 20:36:26.000,1996-07-22,M,emailcliente27857@hotmail.com,PANORAMA,SP,BIRIGUI,SP,T,F,A,B
27875,95,73,3,2,93,3,1,CLIENTE NUMERO 27875,2022-09-08 12:03:18.000,1972-03-18,M,emailcliente27875@hotmail.com,GLORIA DE DOURADOS MS,MS,TURIUBA,SP,T,F,A,A
27927,13,67,1,4,91,11,3,CLIENTE NUMERO 27927,2021-07-17 11:53:50.000,1997-12-28,F,emailcliente27927@hotmail.com,BURITAMA ,SP,BURITAMA,SP,T,F,A,A
27944,6,25,4,6,69,3,3,CLIENTE NUMERO 27944,2021-10-03 11:44:19.000,1981-01-09,M,emailcliente27944@hotmail.com,JANAUBA MG,MG,LOVA LUZITANIA ,SP,T,F,A,A
27980,80,38,3,6,74,11,4,CLIENTE NUMERO 27980,2021-02-26 19:21:24.000,1992-11-18,M,emailcliente27980@hotmail.com,ARACATUBA,SP,BIRIGUI,SP,T,F,A,B
28003,57,50,3,6,104,5,3,CLIENTE NUMERO 28003,2021-03-26 18:11:08.000,1987-06-04,F,emailcliente28003@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
28022,67,15,3,7,58,7,2,CLIENTE NUMERO 28022,2021-04-16 16:04:05.000,1994-05-04,M,emailcliente28022@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
28036,62,72,2,5,39,1,6,CLIENTE NUMERO 28036,2021-03-29 09:34:43.000,1993-06-11,F,emailcliente28036@hotmail.com,CLEMENTINA,SP,BIRIGUI,SP,T,F,A,B
28040,69,37,1,8,23,11,4,CLIENTE NUMERO 28040,2022-05-31 19:16:25.000,1998-04-24,F,emailcliente28040@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
28041,42,68,3,4,77,8,6,CLIENTE NUMERO 28041,2021-04-17 17:31:38.000,1983-10-01,M,emailcliente28041@hotmail.com,TANABI,SP,BIRIGUI,SP,T,F,A,B
28070,65,62,4,5,9,2,6,CLIENTE NUMERO 28070,2021-05-08 18:11:50.000,1987-05-10,M,emailcliente28070@hotmail.com,BURITAMA ,SP,BIRIGUI,SP,T,F,A,A
28073,78,42,1,3,104,8,3,CLIENTE NUMERO 28073,2021-01-18 13:59:16.000,1976-11-13,M,emailcliente28073@hotmail.com,CRATO NA PONTA DA SERRA ,CE,BIRIGUI,SP,T,F,A,B
28079,74,57,3,4,38,7,4,CLIENTE NUMERO 28079,2021-07-05 17:41:25.000,1989-04-27,F,emailcliente28079@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
28087,71,54,2,4,10,1,1,CLIENTE NUMERO 28087,2021-11-10 18:10:39.000,1999-12-17,M,emailcliente28087@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
28118,87,42,3,2,22,1,1,CLIENTE NUMERO 28118,2021-04-24 11:08:33.000,1984-07-25,M,emailcliente28118@hotmail.com,ARACATUBA,,BIRIGUI,SP,T,F,A,A
28147,79,43,2,2,45,11,6,CLIENTE NUMERO 28147,2021-06-12 10:55:45.000,1998-01-17,F,emailcliente28147@hotmail.com,MAUA,SP,BIRIGUI,SP,T,F,A,B
28151,35,73,2,8,60,2,5,CLIENTE NUMERO 28151,2021-07-24 12:37:54.000,2000-10-28,M,emailcliente28151@hotmail.com,BURITAMA SP,SP,BURITAMA,SP,T,F,A,A
28165,4,30,4,4,28,3,1,CLIENTE NUMERO 28165,2022-03-12 08:10:14.000,2000-10-26,F,emailcliente28165@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
28171,71,86,3,8,56,7,6,CLIENTE NUMERO 28171,2021-09-04 09:56:04.000,1987-04-25,F,emailcliente28171@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
28177,62,9,2,7,14,10,6,CLIENTE NUMERO 28177,2022-02-23 08:17:56.000,1998-12-31,F,emailcliente28177@hotmail.com,BURITAMA,SP,BURITAMA ,SP,T,F,A,A
28180,99,48,2,6,32,9,4,CLIENTE NUMERO 28180,2021-07-21 17:42:32.000,1986-06-27,F,emailcliente28180@hotmail.com,ARACATUBA,SP,BIRIGUI,SP,T,F,A,A
28282,11,47,1,1,40,1,2,CLIENTE NUMERO 28282,2021-01-21 11:55:23.000,1985-05-18,F,emailcliente28282@hotmail.com,TEODORO SAMPAIO,SP,BIRIGUI,SP,T,F,A,B
28288,68,89,1,8,100,9,5,CLIENTE NUMERO 28288,2021-07-14 20:22:48.000,1993-06-10,M,emailcliente28288@hotmail.com,BIRIGUI SP,SP,BURITAMA SP,SP,T,F,A,B
28314,94,7,1,1,2,5,1,CLIENTE NUMERO 28314,2021-06-28 18:27:05.000,1968-03-26,M,emailcliente28314@hotmail.com,SAO PAULO,SP,BIRIGUI,SP,T,F,A,A
28329,86,13,4,5,67,2,5,CLIENTE NUMERO 28329,2021-06-04 18:47:50.000,1978-08-25,M,emailcliente28329@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
28338,60,77,1,3,70,3,6,CLIENTE NUMERO 28338,2021-02-22 16:53:44.000,1991-05-11,F,emailcliente28338@hotmail.com,ARACATUBA,SP,ARACATUBA,SP,T,F,A,B
28375,24,73,2,2,54,3,4,CLIENTE NUMERO 28375,2021-02-12 18:46:11.000,1981-12-09,F,emailcliente28375@hotmail.com,CORUMBA,MS,BIRIGUI,SP,T,F,A,A
28379,3,22,3,1,95,1,1,CLIENTE NUMERO 28379,2022-01-28 15:08:21.000,1974-07-22,F,emailcliente28379@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
28431,50,73,4,2,100,6,4,CLIENTE NUMERO 28431,2021-04-15 16:25:27.000,1963-04-02,M,emailcliente28431@hotmail.com,TURIUBA ,SP,TURIUBA,SP,T,F,A,A
28459,10,39,4,8,91,5,1,CLIENTE NUMERO 28459,2021-12-05 12:34:05.000,1990-05-05,M,emailcliente28459@hotmail.com,RINOPOLIS ,SP,BIRIGUI,SP,T,F,A,A
28497,56,51,4,2,57,11,1,CLIENTE NUMERO 28497,2022-01-26 16:07:20.000,1964-12-30,M,emailcliente28497@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
28515,57,35,3,1,64,8,6,CLIENTE NUMERO 28515,2021-10-08 12:15:50.000,2001-04-02,M,emailcliente28515@hotmail.com,ARACATUBA,SP,BIRIGUI,SP,T,F,A,B
28518,3,86,3,2,96,7,5,CLIENTE NUMERO 28518,2021-11-06 09:11:10.000,1989-12-07,M,emailcliente28518@hotmail.com,CASTANHAL ,PA,BIRIGUI,SP,T,F,A,B
28537,71,60,1,7,70,8,2,CLIENTE NUMERO 28537,2022-02-04 10:53:42.000,1975-02-24,M,emailcliente28537@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
28541,58,65,2,1,78,4,2,CLIENTE NUMERO 28541,2021-10-05 17:58:52.000,1975-06-18,M,emailcliente28541@hotmail.com,BIRIGUI,MS,BIRIGUI,SP,T,F,A,B
28580,74,52,1,4,39,7,4,CLIENTE NUMERO 28580,2022-04-04 12:25:53.000,1960-02-26,M,emailcliente28580@hotmail.com,ANDRADINA,SP,BIRIGUI,SP,T,F,A,B
28593,33,47,1,8,40,3,2,CLIENTE NUMERO 28593,2022-05-16 10:49:39.000,1965-12-21,M,emailcliente28593@hotmail.com,BURITAMA,SP,BIRIGUI,SP,T,F,A,B
28635,30,42,3,5,1,1,2,CLIENTE NUMERO 28635,2021-04-30 13:05:36.000,1963-02-22,M,emailcliente28635@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
